target,location,truth_date,year_week,value,data_source
ILI incidence,PL,2022-07-17,2022-W28,89.9,ERVISS
ILI incidence,PL,2022-07-10,2022-W27,101.6,ERVISS
ILI incidence,PL,2022-07-03,2022-W26,157.1,ERVISS
ILI incidence,PL,2022-06-26,2022-W25,182.1,ERVISS
ILI incidence,PL,2022-06-19,2022-W24,188.5,ERVISS
ILI incidence,PL,2022-06-12,2022-W23,209.1,ERVISS
ILI incidence,PL,2022-06-05,2022-W22,190.1,ERVISS
ILI incidence,PL,2022-05-29,2022-W21,169.3,ERVISS
ILI incidence,PL,2022-05-22,2022-W20,180.6,ERVISS
ILI incidence,PL,2022-05-15,2022-W19,163.2,ERVISS
ILI incidence,PL,2022-05-08,2022-W18,178.4,ERVISS
ILI incidence,PL,2022-05-01,2022-W17,206.3,ERVISS
ILI incidence,PL,2022-04-17,2022-W15,214.1,ERVISS
ILI incidence,PL,2022-04-10,2022-W14,234.1,ERVISS
ILI incidence,PL,2022-04-03,2022-W13,244.3,ERVISS
ILI incidence,PL,2022-03-27,2022-W12,207.9,ERVISS
ILI incidence,PL,2022-03-20,2022-W11,216.7,ERVISS
ILI incidence,PL,2022-03-13,2022-W10,207.0,ERVISS
ILI incidence,PL,2022-03-06,2022-W09,194.1,ERVISS
ILI incidence,PL,2022-02-27,2022-W08,168.7,ERVISS
ILI incidence,PL,2022-02-20,2022-W07,177.7,ERVISS
ILI incidence,PL,2022-02-13,2022-W06,206.3,ERVISS
ILI incidence,PL,2022-02-06,2022-W05,208.6,ERVISS
ILI incidence,PL,2022-01-30,2022-W04,229.9,ERVISS
ILI incidence,PL,2022-01-23,2022-W03,189.4,ERVISS
ILI incidence,PL,2022-01-16,2022-W02,167.8,ERVISS
ILI incidence,PL,2022-01-09,2022-W01,134.6,ERVISS
ILI incidence,PL,2022-01-02,2021-W52,190.6,ERVISS
ILI incidence,PL,2021-12-26,2021-W51,198.4,ERVISS
ILI incidence,PL,2021-12-19,2021-W50,280.3,ERVISS
ILI incidence,PL,2021-12-12,2021-W49,253.4,ERVISS
ILI incidence,PL,2021-12-05,2021-W48,236.5,ERVISS
ILI incidence,PL,2021-11-28,2021-W47,269.9,ERVISS
ILI incidence,PL,2021-11-21,2021-W46,278.1,ERVISS
ILI incidence,PL,2021-11-14,2021-W45,242.5,ERVISS
ILI incidence,PL,2021-10-31,2021-W43,237.7,ERVISS
ILI incidence,PL,2021-10-24,2021-W42,326.9,ERVISS
ILI incidence,PL,2021-10-17,2021-W41,289.8,ERVISS
ILI incidence,PL,2021-10-10,2021-W40,290.6,ERVISS
ILI incidence,PL,2021-10-03,2021-W39,290.6,ERVISS
ILI incidence,PL,2021-09-26,2021-W38,275.6,ERVISS
ILI incidence,PL,2021-09-19,2021-W37,285.6,ERVISS
ILI incidence,PL,2021-09-12,2021-W36,201.9,ERVISS
ILI incidence,PL,2021-09-05,2021-W35,104.8,ERVISS
ILI incidence,PL,2021-08-29,2021-W34,75.4,ERVISS
ILI incidence,PL,2021-08-22,2021-W33,69.7,ERVISS
ILI incidence,PL,2021-08-15,2021-W32,59.7,ERVISS
ILI incidence,PL,2021-08-08,2021-W31,85.3,ERVISS
ILI incidence,PL,2021-08-01,2021-W30,63.6,ERVISS
ILI incidence,PL,2021-07-25,2021-W29,70.6,ERVISS
ILI incidence,PL,2021-07-18,2021-W28,62.4,ERVISS
ILI incidence,PL,2021-07-11,2021-W27,73.6,ERVISS
ILI incidence,PL,2021-07-04,2021-W26,100.1,ERVISS
ILI incidence,PL,2021-06-27,2021-W25,108.7,ERVISS
ILI incidence,PT,2023-03-05,2023-W09,36.9,ERVISS
ILI incidence,PT,2023-02-26,2023-W08,31.0,ERVISS
ILI incidence,PT,2023-02-19,2023-W07,33.2,ERVISS
ILI incidence,PT,2023-02-05,2023-W05,21.8,ERVISS
ILI incidence,PT,2023-01-29,2023-W04,49.7,ERVISS
ILI incidence,PT,2023-01-22,2023-W03,30.5,ERVISS
ILI incidence,PT,2023-01-15,2023-W02,52.1,ERVISS
ILI incidence,PT,2023-01-08,2023-W01,32.2,ERVISS
ILI incidence,PT,2023-01-01,2022-W52,64.5,ERVISS
ILI incidence,PT,2022-12-25,2022-W51,44.1,ERVISS
ILI incidence,PT,2022-12-18,2022-W50,18.7,ERVISS
ILI incidence,PT,2022-12-11,2022-W49,70.6,ERVISS
ILI incidence,PT,2022-12-04,2022-W48,65.7,ERVISS
ILI incidence,PT,2022-11-27,2022-W47,44.6,ERVISS
ILI incidence,PT,2022-11-20,2022-W46,61.7,ERVISS
ILI incidence,PT,2022-11-13,2022-W45,48.9,ERVISS
ILI incidence,PT,2022-11-06,2022-W44,19.2,ERVISS
ILI incidence,PT,2022-10-30,2022-W43,24.3,ERVISS
ILI incidence,PT,2022-10-23,2022-W42,52.0,ERVISS
ILI incidence,PT,2022-10-16,2022-W41,32.7,ERVISS
ILI incidence,PT,2022-10-09,2022-W40,24.4,ERVISS
ILI incidence,PT,2022-10-02,2022-W39,38.8,ERVISS
ILI incidence,PT,2022-09-25,2022-W38,23.2,ERVISS
ILI incidence,PT,2022-09-18,2022-W37,11.2,ERVISS
ILI incidence,PT,2022-09-11,2022-W36,29.0,ERVISS
ILI incidence,PT,2022-09-04,2022-W35,0.0,ERVISS
ILI incidence,PT,2022-08-28,2022-W34,7.4,ERVISS
ILI incidence,PT,2022-08-21,2022-W33,19.0,ERVISS
ILI incidence,PT,2022-08-14,2022-W32,12.3,ERVISS
ILI incidence,PT,2022-08-07,2022-W31,7.4,ERVISS
ILI incidence,PT,2022-07-31,2022-W30,0.0,ERVISS
ILI incidence,PT,2022-07-24,2022-W29,0.0,ERVISS
ILI incidence,PT,2022-07-17,2022-W28,0.0,ERVISS
ILI incidence,PT,2022-07-10,2022-W27,16.5,ERVISS
ILI incidence,PT,2022-07-03,2022-W26,36.5,ERVISS
ILI incidence,PT,2022-06-26,2022-W25,0.0,ERVISS
ILI incidence,PT,2022-06-19,2022-W24,0.0,ERVISS
ILI incidence,PT,2022-06-12,2022-W23,19.6,ERVISS
ILI incidence,PT,2022-06-05,2022-W22,7.5,ERVISS
ILI incidence,PT,2022-05-29,2022-W21,24.3,ERVISS
ILI incidence,PT,2022-05-22,2022-W20,20.0,ERVISS
ILI incidence,PT,2022-05-15,2022-W19,26.8,ERVISS
ILI incidence,PT,2022-05-08,2022-W18,21.4,ERVISS
ILI incidence,PT,2022-05-01,2022-W17,8.0,ERVISS
ILI incidence,PT,2022-04-24,2022-W16,9.6,ERVISS
ILI incidence,PT,2022-04-17,2022-W15,0.0,ERVISS
ILI incidence,PT,2022-04-10,2022-W14,4.2,ERVISS
ILI incidence,PT,2022-04-03,2022-W13,16.8,ERVISS
ILI incidence,PT,2022-03-27,2022-W12,19.9,ERVISS
ILI incidence,PT,2022-03-20,2022-W11,19.9,ERVISS
ILI incidence,PT,2022-03-13,2022-W10,43.5,ERVISS
ILI incidence,PT,2022-03-06,2022-W09,0.0,ERVISS
ILI incidence,PT,2022-02-27,2022-W08,0.0,ERVISS
ILI incidence,PT,2022-02-20,2022-W07,5.9,ERVISS
ILI incidence,PT,2022-02-13,2022-W06,22.3,ERVISS
ILI incidence,PT,2022-02-06,2022-W05,24.3,ERVISS
ILI incidence,PT,2022-01-30,2022-W04,39.0,ERVISS
ILI incidence,PT,2022-01-23,2022-W03,25.6,ERVISS
ILI incidence,PT,2022-01-16,2022-W02,14.4,ERVISS
ILI incidence,PT,2022-01-09,2022-W01,0.0,ERVISS
ILI incidence,PT,2022-01-02,2021-W52,13.3,ERVISS
ILI incidence,PT,2021-12-26,2021-W51,9.9,ERVISS
ILI incidence,PT,2021-12-19,2021-W50,7.4,ERVISS
ILI incidence,PT,2021-12-12,2021-W49,0.0,ERVISS
ILI incidence,PT,2021-12-05,2021-W48,12.1,ERVISS
ILI incidence,PT,2021-11-28,2021-W47,19.5,ERVISS
ILI incidence,PT,2021-11-21,2021-W46,27.2,ERVISS
ILI incidence,PT,2021-11-14,2021-W45,29.7,ERVISS
ILI incidence,PT,2021-11-07,2021-W44,0.0,ERVISS
ILI incidence,PT,2021-10-31,2021-W43,29.5,ERVISS
ILI incidence,PT,2021-10-24,2021-W42,10.4,ERVISS
ILI incidence,PT,2021-10-17,2021-W41,0.0,ERVISS
ILI incidence,PT,2021-10-10,2021-W40,0.0,ERVISS
ILI incidence,PT,2021-10-03,2021-W39,0.0,ERVISS
ILI incidence,PT,2021-09-26,2021-W38,8.9,ERVISS
ILI incidence,PT,2021-09-19,2021-W37,0.0,ERVISS
ILI incidence,PT,2021-09-12,2021-W36,0.0,ERVISS
ILI incidence,PT,2021-09-05,2021-W35,0.0,ERVISS
ILI incidence,PT,2021-08-29,2021-W34,0.0,ERVISS
ILI incidence,PT,2021-08-22,2021-W33,0.0,ERVISS
ILI incidence,PT,2021-08-15,2021-W32,0.0,ERVISS
ILI incidence,PT,2021-08-08,2021-W31,0.0,ERVISS
ILI incidence,PT,2021-08-01,2021-W30,11.4,ERVISS
ILI incidence,PT,2021-07-25,2021-W29,0.0,ERVISS
ILI incidence,PT,2021-07-18,2021-W28,71.8,ERVISS
ILI incidence,PT,2021-07-11,2021-W27,38.2,ERVISS
ILI incidence,PT,2021-07-04,2021-W26,25.3,ERVISS
ILI incidence,PT,2021-06-27,2021-W25,4.7,ERVISS
ILI incidence,RO,2026-02-08,2026-W06,20.0,ERVISS
ILI incidence,RO,2026-02-01,2026-W05,45.4,ERVISS
ILI incidence,RO,2026-01-25,2026-W04,37.7,ERVISS
ILI incidence,RO,2026-01-18,2026-W03,27.7,ERVISS
ILI incidence,RO,2026-01-11,2026-W02,20.3,ERVISS
ILI incidence,RO,2026-01-04,2026-W01,23.6,ERVISS
ILI incidence,RO,2025-12-28,2025-W52,29.1,ERVISS
ILI incidence,RO,2025-12-21,2025-W51,34.1,ERVISS
ILI incidence,RO,2025-12-14,2025-W50,18.5,ERVISS
ILI incidence,RO,2025-12-07,2025-W49,6.9,ERVISS
ILI incidence,RO,2025-11-30,2025-W48,7.9,ERVISS
ILI incidence,RO,2025-11-23,2025-W47,4.3,ERVISS
ILI incidence,RO,2025-11-16,2025-W46,1.6,ERVISS
ILI incidence,RO,2025-11-09,2025-W45,2.9,ERVISS
ILI incidence,RO,2025-11-02,2025-W44,1.4,ERVISS
ILI incidence,RO,2025-10-26,2025-W43,1.4,ERVISS
ILI incidence,RO,2025-10-19,2025-W42,0.9,ERVISS
ILI incidence,RO,2025-10-12,2025-W41,0.4,ERVISS
ILI incidence,RO,2025-10-05,2025-W40,0.9,ERVISS
ILI incidence,RO,2025-09-28,2025-W39,3.3,ERVISS
ILI incidence,RO,2025-09-21,2025-W38,0.0,ERVISS
ILI incidence,RO,2025-09-14,2025-W37,1.2,ERVISS
ILI incidence,RO,2025-09-07,2025-W36,0.0,ERVISS
ILI incidence,RO,2025-08-31,2025-W35,2.1,ERVISS
ILI incidence,RO,2025-08-24,2025-W34,0.0,ERVISS
ILI incidence,RO,2025-08-17,2025-W33,0.0,ERVISS
ILI incidence,RO,2025-08-10,2025-W32,0.0,ERVISS
ILI incidence,RO,2025-08-03,2025-W31,0.0,ERVISS
ILI incidence,RO,2025-07-27,2025-W30,0.5,ERVISS
ILI incidence,RO,2025-07-20,2025-W29,0.0,ERVISS
ILI incidence,RO,2025-07-13,2025-W28,1.2,ERVISS
ILI incidence,RO,2025-07-06,2025-W27,0.0,ERVISS
ILI incidence,RO,2025-06-29,2025-W26,0.2,ERVISS
ILI incidence,RO,2025-06-22,2025-W25,1.9,ERVISS
ILI incidence,RO,2025-06-15,2025-W24,0.7,ERVISS
ILI incidence,RO,2025-06-08,2025-W23,0.7,ERVISS
ILI incidence,RO,2025-06-01,2025-W22,0.5,ERVISS
ILI incidence,RO,2025-05-25,2025-W21,0.5,ERVISS
ILI incidence,RO,2025-05-18,2025-W20,0.5,ERVISS
ILI incidence,RO,2025-05-11,2025-W19,0.5,ERVISS
ILI incidence,RO,2025-05-04,2025-W18,6.2,ERVISS
ILI incidence,RO,2025-04-27,2025-W17,0.7,ERVISS
ILI incidence,RO,2025-04-20,2025-W16,1.7,ERVISS
ILI incidence,RO,2025-04-13,2025-W15,3.7,ERVISS
ILI incidence,RO,2025-04-06,2025-W14,4.4,ERVISS
ILI incidence,RO,2025-03-30,2025-W13,6.8,ERVISS
ILI incidence,RO,2025-03-23,2025-W12,18.5,ERVISS
ILI incidence,RO,2025-03-16,2025-W11,20.0,ERVISS
ILI incidence,RO,2025-03-09,2025-W10,29.0,ERVISS
ILI incidence,RO,2025-03-02,2025-W09,32.6,ERVISS
ILI incidence,RO,2025-02-23,2025-W08,34.3,ERVISS
ILI incidence,RO,2025-02-16,2025-W07,46.2,ERVISS
ILI incidence,RO,2025-02-09,2025-W06,51.6,ERVISS
ILI incidence,RO,2025-02-02,2025-W05,52.0,ERVISS
ILI incidence,RO,2025-01-26,2025-W04,43.6,ERVISS
ILI incidence,RO,2025-01-19,2025-W03,20.8,ERVISS
ILI incidence,RO,2025-01-12,2025-W02,12.7,ERVISS
ILI incidence,RO,2025-01-05,2025-W01,4.2,ERVISS
ILI incidence,RO,2024-12-29,2024-W52,4.4,ERVISS
ILI incidence,RO,2024-12-22,2024-W51,0.9,ERVISS
ILI incidence,RO,2024-12-01,2024-W48,1.2,ERVISS
ILI incidence,RO,2024-11-24,2024-W47,1.4,ERVISS
ILI incidence,RO,2024-11-17,2024-W46,2.8,ERVISS
ILI incidence,RO,2024-11-10,2024-W45,0.9,ERVISS
ILI incidence,RO,2024-11-03,2024-W44,1.0,ERVISS
ILI incidence,RO,2024-10-27,2024-W43,0.2,ERVISS
ILI incidence,RO,2024-10-20,2024-W42,0.2,ERVISS
ILI incidence,RO,2024-10-13,2024-W41,0.2,ERVISS
ILI incidence,RO,2024-10-06,2024-W40,0.0,ERVISS
ILI incidence,RO,2024-09-29,2024-W39,0.0,ERVISS
ILI incidence,RO,2024-09-22,2024-W38,0.0,ERVISS
ILI incidence,RO,2024-09-15,2024-W37,0.0,ERVISS
ILI incidence,RO,2024-09-08,2024-W36,0.0,ERVISS
ILI incidence,RO,2024-09-01,2024-W35,0.0,ERVISS
ILI incidence,RO,2024-08-25,2024-W34,0.0,ERVISS
ILI incidence,RO,2024-08-18,2024-W33,0.0,ERVISS
ILI incidence,RO,2024-08-11,2024-W32,0.2,ERVISS
ILI incidence,RO,2024-08-04,2024-W31,0.0,ERVISS
ILI incidence,RO,2024-07-28,2024-W30,0.0,ERVISS
ILI incidence,RO,2024-07-21,2024-W29,0.0,ERVISS
ILI incidence,RO,2024-07-14,2024-W28,0.0,ERVISS
ILI incidence,RO,2024-07-07,2024-W27,0.0,ERVISS
ILI incidence,RO,2024-06-30,2024-W26,0.0,ERVISS
ILI incidence,RO,2024-06-23,2024-W25,1.7,ERVISS
ILI incidence,RO,2024-06-16,2024-W24,0.2,ERVISS
ILI incidence,RO,2024-06-09,2024-W23,2.3,ERVISS
ILI incidence,RO,2024-06-02,2024-W22,2.3,ERVISS
ILI incidence,RO,2024-05-26,2024-W21,2.4,ERVISS
ILI incidence,RO,2024-05-19,2024-W20,0.7,ERVISS
ILI incidence,RO,2024-05-12,2024-W19,0.0,ERVISS
ILI incidence,RO,2024-05-05,2024-W18,0.0,ERVISS
ILI incidence,RO,2024-04-28,2024-W17,0.0,ERVISS
ILI incidence,RO,2024-04-14,2024-W15,0.2,ERVISS
ILI incidence,RO,2024-04-07,2024-W14,0.9,ERVISS
ILI incidence,RO,2024-03-31,2024-W13,1.2,ERVISS
ILI incidence,RO,2024-03-24,2024-W12,2.6,ERVISS
ILI incidence,RO,2024-03-17,2024-W11,1.9,ERVISS
ILI incidence,RO,2024-03-10,2024-W10,2.3,ERVISS
ILI incidence,RO,2024-03-03,2024-W09,6.4,ERVISS
ILI incidence,RO,2024-02-25,2024-W08,9.8,ERVISS
ILI incidence,RO,2024-02-18,2024-W07,24.1,ERVISS
ILI incidence,RO,2024-02-11,2024-W06,33.0,ERVISS
ILI incidence,RO,2024-02-04,2024-W05,36.6,ERVISS
ILI incidence,RO,2024-01-28,2024-W04,36.9,ERVISS
ILI incidence,RO,2024-01-21,2024-W03,20.7,ERVISS
ILI incidence,RO,2024-01-14,2024-W02,11.3,ERVISS
ILI incidence,RO,2024-01-07,2024-W01,8.6,ERVISS
ILI incidence,RO,2023-12-31,2023-W52,1.5,ERVISS
ILI incidence,RO,2023-12-24,2023-W51,3.4,ERVISS
ILI incidence,RO,2023-12-17,2023-W50,0.7,ERVISS
ILI incidence,RO,2023-12-10,2023-W49,1.6,ERVISS
ILI incidence,RO,2023-12-03,2023-W48,0.2,ERVISS
ILI incidence,RO,2023-11-26,2023-W47,1.0,ERVISS
ILI incidence,RO,2023-11-19,2023-W46,0.7,ERVISS
ILI incidence,RO,2023-11-12,2023-W45,0.7,ERVISS
ILI incidence,RO,2023-11-05,2023-W44,0.7,ERVISS
ILI incidence,RO,2023-10-29,2023-W43,0.5,ERVISS
ILI incidence,RO,2023-10-22,2023-W42,0.0,ERVISS
ILI incidence,RO,2023-10-15,2023-W41,0.0,ERVISS
ILI incidence,RO,2023-10-08,2023-W40,0.0,ERVISS
ILI incidence,RO,2023-10-01,2023-W39,8.5,ERVISS
ILI incidence,RO,2023-09-24,2023-W38,0.0,ERVISS
ILI incidence,RO,2023-09-17,2023-W37,0.0,ERVISS
ILI incidence,RO,2023-09-03,2023-W35,0.0,ERVISS
ILI incidence,RO,2023-08-20,2023-W33,0.0,ERVISS
ILI incidence,RO,2023-08-13,2023-W32,0.0,ERVISS
ILI incidence,RO,2023-08-06,2023-W31,0.0,ERVISS
ILI incidence,RO,2023-07-30,2023-W30,0.0,ERVISS
ILI incidence,RO,2023-07-23,2023-W29,0.0,ERVISS
ILI incidence,RO,2023-07-16,2023-W28,0.0,ERVISS
ILI incidence,RO,2023-07-09,2023-W27,0.2,ERVISS
ILI incidence,RO,2023-06-25,2023-W25,0.0,ERVISS
ILI incidence,RO,2023-06-18,2023-W24,0.0,ERVISS
ILI incidence,RO,2023-06-04,2023-W22,0.0,ERVISS
ILI incidence,RO,2023-05-28,2023-W21,0.2,ERVISS
ILI incidence,RO,2023-05-21,2023-W20,0.5,ERVISS
ILI incidence,RO,2023-05-14,2023-W19,0.2,ERVISS
ILI incidence,RO,2023-05-07,2023-W18,0.7,ERVISS
ILI incidence,RO,2023-04-30,2023-W17,1.0,ERVISS
ILI incidence,RO,2023-04-23,2023-W16,0.0,ERVISS
ILI incidence,RO,2023-04-16,2023-W15,0.7,ERVISS
ILI incidence,RO,2023-04-09,2023-W14,1.9,ERVISS
ILI incidence,RO,2023-04-02,2023-W13,1.5,ERVISS
ILI incidence,RO,2023-03-26,2023-W12,3.6,ERVISS
ILI incidence,RO,2023-03-19,2023-W11,5.0,ERVISS
ILI incidence,RO,2023-03-12,2023-W10,5.4,ERVISS
ILI incidence,RO,2023-03-05,2023-W09,5.4,ERVISS
ILI incidence,RO,2023-02-26,2023-W08,4.6,ERVISS
ILI incidence,RO,2023-02-19,2023-W07,7.6,ERVISS
ILI incidence,RO,2023-02-12,2023-W06,6.7,ERVISS
ILI incidence,RO,2023-02-05,2023-W05,10.0,ERVISS
ILI incidence,RO,2023-01-29,2023-W04,8.7,ERVISS
ILI incidence,RO,2023-01-22,2023-W03,18.5,ERVISS
ILI incidence,RO,2023-01-15,2023-W02,18.7,ERVISS
ILI incidence,RO,2023-01-08,2023-W01,8.0,ERVISS
ILI incidence,RO,2023-01-01,2022-W52,1.7,ERVISS
ILI incidence,RO,2022-12-25,2022-W51,1.5,ERVISS
ILI incidence,RO,2022-12-18,2022-W50,6.1,ERVISS
ILI incidence,RO,2022-12-11,2022-W49,0.0,ERVISS
ILI incidence,RO,2022-12-04,2022-W48,0.0,ERVISS
ILI incidence,RO,2022-11-27,2022-W47,0.5,ERVISS
ILI incidence,RO,2022-11-20,2022-W46,0.5,ERVISS
ILI incidence,RO,2022-11-13,2022-W45,0.5,ERVISS
ILI incidence,RO,2022-11-06,2022-W44,0.5,ERVISS
ILI incidence,RO,2022-10-30,2022-W43,0.7,ERVISS
ILI incidence,RO,2022-10-23,2022-W42,0.0,ERVISS
ILI incidence,RO,2022-10-16,2022-W41,0.0,ERVISS
ILI incidence,RO,2022-10-09,2022-W40,0.0,ERVISS
ILI incidence,RO,2022-10-02,2022-W39,0.0,ERVISS
ILI incidence,RO,2022-09-25,2022-W38,0.0,ERVISS
ILI incidence,RO,2022-09-18,2022-W37,0.0,ERVISS
ILI incidence,RO,2022-09-11,2022-W36,0.0,ERVISS
ILI incidence,RO,2022-09-04,2022-W35,0.0,ERVISS
ILI incidence,RO,2022-08-28,2022-W34,0.0,ERVISS
ILI incidence,RO,2022-08-21,2022-W33,0.0,ERVISS
ILI incidence,RO,2022-08-14,2022-W32,0.0,ERVISS
ILI incidence,RO,2022-08-07,2022-W31,0.0,ERVISS
ILI incidence,RO,2022-07-31,2022-W30,0.0,ERVISS
ILI incidence,RO,2022-07-24,2022-W29,0.0,ERVISS
ILI incidence,RO,2022-07-17,2022-W28,0.0,ERVISS
ILI incidence,RO,2022-07-10,2022-W27,0.0,ERVISS
ILI incidence,RO,2022-07-03,2022-W26,0.0,ERVISS
ILI incidence,RO,2022-06-26,2022-W25,0.0,ERVISS
ILI incidence,RO,2022-06-19,2022-W24,0.0,ERVISS
ILI incidence,RO,2022-06-12,2022-W23,0.0,ERVISS
ILI incidence,RO,2022-06-05,2022-W22,0.0,ERVISS
ILI incidence,RO,2022-05-29,2022-W21,0.0,ERVISS
ILI incidence,RO,2022-05-22,2022-W20,4.7,ERVISS
ILI incidence,RO,2022-05-15,2022-W19,0.0,ERVISS
ILI incidence,RO,2022-05-08,2022-W18,1.6,ERVISS
ILI incidence,RO,2022-05-01,2022-W17,2.1,ERVISS
ILI incidence,RO,2022-04-24,2022-W16,5.1,ERVISS
ILI incidence,RO,2022-04-17,2022-W15,11.3,ERVISS
ILI incidence,RO,2022-04-10,2022-W14,5.3,ERVISS
ILI incidence,RO,2022-04-03,2022-W13,17.2,ERVISS
ILI incidence,RO,2022-03-27,2022-W12,12.3,ERVISS
ILI incidence,RO,2022-03-20,2022-W11,8.5,ERVISS
ILI incidence,RO,2022-03-13,2022-W10,4.0,ERVISS
ILI incidence,RO,2022-03-06,2022-W09,1.4,ERVISS
ILI incidence,RO,2022-02-27,2022-W08,0.5,ERVISS
ILI incidence,RO,2022-02-20,2022-W07,0.2,ERVISS
ILI incidence,RO,2022-02-13,2022-W06,0.5,ERVISS
ILI incidence,RO,2022-02-06,2022-W05,0.2,ERVISS
ILI incidence,RO,2022-01-30,2022-W04,0.2,ERVISS
ILI incidence,RO,2022-01-23,2022-W03,0.5,ERVISS
ILI incidence,RO,2022-01-16,2022-W02,0.5,ERVISS
ILI incidence,RO,2022-01-09,2022-W01,3.3,ERVISS
ILI incidence,RO,2022-01-02,2021-W52,2.9,ERVISS
ILI incidence,RO,2021-12-26,2021-W51,3.2,ERVISS
ILI incidence,RO,2021-12-19,2021-W50,0.5,ERVISS
ILI incidence,RO,2021-12-12,2021-W49,0.5,ERVISS
ILI incidence,RO,2021-12-05,2021-W48,0.0,ERVISS
ILI incidence,RO,2021-11-28,2021-W47,0.5,ERVISS
ILI incidence,RO,2021-11-21,2021-W46,0.0,ERVISS
ILI incidence,RO,2021-11-14,2021-W45,0.0,ERVISS
ILI incidence,RO,2021-11-07,2021-W44,0.0,ERVISS
ILI incidence,RO,2021-10-31,2021-W43,0.0,ERVISS
ILI incidence,RO,2021-10-17,2021-W41,0.0,ERVISS
ILI incidence,RO,2021-10-10,2021-W40,0.0,ERVISS
ILI incidence,RO,2021-10-03,2021-W39,0.0,ERVISS
ILI incidence,RO,2021-09-26,2021-W38,0.0,ERVISS
ILI incidence,RO,2021-09-19,2021-W37,0.0,ERVISS
ILI incidence,RO,2021-09-12,2021-W36,0.0,ERVISS
ILI incidence,RO,2021-09-05,2021-W35,0.0,ERVISS
ILI incidence,RO,2021-08-29,2021-W34,0.0,ERVISS
ILI incidence,RO,2021-08-22,2021-W33,0.0,ERVISS
ILI incidence,RO,2021-08-15,2021-W32,0.0,ERVISS
ILI incidence,RO,2021-08-08,2021-W31,0.0,ERVISS
ILI incidence,RO,2021-08-01,2021-W30,0.0,ERVISS
ILI incidence,RO,2021-07-25,2021-W29,0.0,ERVISS
ILI incidence,RO,2021-07-18,2021-W28,0.0,ERVISS
ILI incidence,RO,2021-07-11,2021-W27,0.0,ERVISS
ILI incidence,RO,2021-07-04,2021-W26,0.0,ERVISS
ILI incidence,RO,2021-06-27,2021-W25,0.0,ERVISS
ILI incidence,SK,2026-02-15,2026-W07,327.3,ERVISS
ILI incidence,SK,2026-02-08,2026-W06,338.4,ERVISS
ILI incidence,SK,2026-02-01,2026-W05,365.1,ERVISS
ILI incidence,SK,2026-01-25,2026-W04,288.4,ERVISS
ILI incidence,SK,2026-01-18,2026-W03,258.3,ERVISS
ILI incidence,SK,2026-01-11,2026-W02,232.9,ERVISS
ILI incidence,SK,2026-01-04,2026-W01,143.7,ERVISS
ILI incidence,SK,2025-12-28,2025-W52,115.6,ERVISS
ILI incidence,SK,2025-12-21,2025-W51,332.9,ERVISS
ILI incidence,SK,2025-12-14,2025-W50,268.3,ERVISS
ILI incidence,SK,2025-12-07,2025-W49,175.5,ERVISS
ILI incidence,SK,2025-11-30,2025-W48,177.3,ERVISS
ILI incidence,SK,2025-11-23,2025-W47,166.7,ERVISS
ILI incidence,SK,2025-11-16,2025-W46,161.1,ERVISS
ILI incidence,SK,2025-11-09,2025-W45,161.4,ERVISS
ILI incidence,SK,2025-11-02,2025-W44,167.9,ERVISS
ILI incidence,SK,2025-10-26,2025-W43,182.7,ERVISS
ILI incidence,SK,2025-10-19,2025-W42,190.4,ERVISS
ILI incidence,SK,2025-10-12,2025-W41,198.6,ERVISS
ILI incidence,SK,2025-10-05,2025-W40,193.5,ERVISS
ILI incidence,SK,2025-09-28,2025-W39,155.1,ERVISS
ILI incidence,SK,2025-09-21,2025-W38,115.1,ERVISS
ILI incidence,SK,2025-09-14,2025-W37,88.0,ERVISS
ILI incidence,SK,2025-09-07,2025-W36,51.5,ERVISS
ILI incidence,SK,2025-08-31,2025-W35,32.7,ERVISS
ILI incidence,SK,2025-08-24,2025-W34,45.9,ERVISS
ILI incidence,SK,2025-08-17,2025-W33,32.8,ERVISS
ILI incidence,SK,2025-08-10,2025-W32,35.3,ERVISS
ILI incidence,SK,2025-08-03,2025-W31,39.9,ERVISS
ILI incidence,SK,2025-07-27,2025-W30,37.6,ERVISS
ILI incidence,SK,2025-07-20,2025-W29,35.8,ERVISS
ILI incidence,SK,2025-07-13,2025-W28,42.7,ERVISS
ILI incidence,SK,2025-07-06,2025-W27,39.9,ERVISS
ILI incidence,SK,2025-06-29,2025-W26,51.3,ERVISS
ILI incidence,SK,2025-06-22,2025-W25,67.5,ERVISS
ILI incidence,SK,2025-06-15,2025-W24,67.0,ERVISS
ILI incidence,SK,2025-06-08,2025-W23,75.2,ERVISS
ILI incidence,SK,2025-06-01,2025-W22,82.0,ERVISS
ILI incidence,SK,2025-05-25,2025-W21,95.3,ERVISS
ILI incidence,SK,2025-05-18,2025-W20,93.3,ERVISS
ILI incidence,SK,2025-05-11,2025-W19,95.1,ERVISS
ILI incidence,SK,2025-05-04,2025-W18,90.8,ERVISS
ILI incidence,SK,2025-04-27,2025-W17,110.4,ERVISS
ILI incidence,SK,2025-04-20,2025-W16,93.6,ERVISS
ILI incidence,SK,2025-04-13,2025-W15,169.4,ERVISS
ILI incidence,SK,2025-04-06,2025-W14,189.9,ERVISS
ILI incidence,SK,2025-03-30,2025-W13,215.1,ERVISS
